ticker,name,sector,roe,revCAGR,epsCAGR,pe,fy_window,rebalance_date
TIINDIA,Tube Investments of India Ltd,Automobile and Auto Components,29.26,28.88,30.65,71.53,FY2020-FY2024,2024-09-25
UCOBANK,UCO Bank,Banks,1.06,7.63,,27.62,FY2020-FY2024,2024-09-25
UNOMINDA,Uno Minda Ltd,Automobile and Auto Components,15.17,17.66,40.0,70.76,FY2020-FY2024,2024-09-25
UPL,UPL Ltd,Chemicals,10.52,-10.95,21.7,205.83,FY2020-FY2024,2024-09-25
UTIAMC,UTI Asset Management Company Ltd,Financial Services,14.68,15.26,22.96,19.47,FY2020-FY2024,2024-09-25
ULTRACEMCO,UltraTech Cement Ltd,Construction Materials,13.27,10.82,4.0,55.41,FY2020-FY2024,2024-09-25
UNIONBANK,Union Bank of India,Banks,6.19,21.79,,6.31,FY2020-FY2024,2024-09-25
UBL,United Breweries Ltd,Fast Moving Consumer Goods,8.71,4.53,-0.84,120.05,FY2020-FY2024,2024-09-25
UNITDSPR,United Spirits Ltd,Fast Moving Consumer Goods,17.47,3.96,16.37,83.59,FY2020-FY2024,2024-09-25
URBANCO,Urban Company Ltd,Consumer Services,-20.4,22.07,,,FY2020-FY2024,2024-09-25
USHAMART,Usha Martin Ltd,Capital Goods,22.06,8.41,0.25,25.05,FY2020-FY2024,2024-09-25
VTL,Vardhman Textiles Ltd,Textiles,11.19,7.13,1.69,17.18,FY2020-FY2024,2024-09-25
VBL,Varun Beverages Ltd,Fast Moving Consumer Goods,,,,95.21,FY2020-FY2024,2024-09-25
VEDL,Vedanta Ltd,Metals & Mining,13.23,14.56,,9.68,FY2020-FY2024,2024-09-25
VIJAYA,Vijaya Diagnostic Centre Ltd,Healthcare,23.3,10.08,-39.05,69.97,FY2020-FY2024,2024-09-25
VMM,Vishal Mega Mart Ltd,Consumer Services,5.5,10.99,59.12,,FY2020-FY2024,2024-09-25
IDEA,Vodafone Idea Ltd,Telecommunication,-201.68,-1.09,,,FY2020-FY2024,2024-09-25
VOLTAS,Voltas Ltd,Consumer Durables,8.07,10.26,-13.38,112.39,FY2020-FY2024,2024-09-25
WAAREEENER,Waaree Energies Ltd,Capital Goods,30.69,41.69,96.91,,FY2020-FY2024,2024-09-25
WELCORP,Welspun Corp Ltd,Capital Goods,16.25,11.73,11.74,16.53,FY2020-FY2024,2024-09-25
WELSPUNLIV,Welspun Living Ltd,Textiles,14.3,7.5,6.78,23.69,FY2020-FY2024,2024-09-25
WHIRLPOOL,Whirlpool of India Ltd,Consumer Durables,12.95,2.65,-15.03,85.78,FY2020-FY2024,2024-09-25
WIPRO,Wipro Ltd,Information Technology,17.61,7.98,4.43,23.82,FY2020-FY2024,2024-09-25
WOCKPHARMA,Wockhardt Ltd,Healthcare,-5.96,5.33,,,FY2020-FY2024,2024-09-25
YESBANK,Yes Bank Ltd,Banks,-14.4,1.14,,39.53,FY2020-FY2024,2024-09-25
ZFCVINDIA,ZF Commercial Vehicle Control System India Ltd,Automobile and Auto Components,10.11,14.41,20.57,75.76,FY2020-FY2024,2024-09-25
ZEEL,Zee Entertainment Enterprises Ltd,Media Entertainment & Publication,4.96,1.22,-23.14,30.61,FY2020-FY2024,2024-09-25
ZENTEC,Zen Technologies Ltd,Capital Goods,17.93,24.18,14.84,71.02,FY2020-FY2024,2024-09-25
ZENSARTECH,Zensar Technologies Ltd,Information Technology,15.21,3.23,20.21,25.15,FY2020-FY2024,2024-09-25
ZYDUSLIFE,Zydus Lifesciences Ltd,Healthcare,18.9,6.52,27.27,24.7,FY2020-FY2024,2024-09-25
ZYDUSWELL,Zydus Wellness Ltd,Fast Moving Consumer Goods,5.0,5.67,11.27,41.48,FY2020-FY2024,2024-09-25
ECLERX,eClerx Services Ltd,Services,23.72,15.27,22.59,25.42,FY2020-FY2024,2024-09-25
